order,q0,q1,p0,p1
29.0,-0.0058566083858776,-0.0007987430795285001,-0.0016028623619624,0.0010313685074539998
30.0,-0.0058558438465035004,-0.0007968339470459,-0.0016064181522304007,0.0010245022638780002
31.0,-0.0058549131864965,-0.0007948551736843999,-0.0016101158124423004,0.0010176546140719998
32.0,-0.0058538183217826,-0.0007928068823889001,-0.0016139570032194992,0.0010108264324449998
33.0,-0.0058525612749666,-0.0007906892364183002,-0.0016179433249490997,0.0010040185574739999
34.0,-0.0058511441731195,-0.0007885024387057002,-0.0016220763152030994,0.000997231791031
35.0,-0.0058495692455381,-0.0007862467311959999,-0.001626357445995401,0.000990466897705
36.0,-0.005847838821508301,-0.0007839223941504998,-0.0016307881211339002,0.0009837246041800004
37.0,-0.0058459553278497,-0.0007815297453969,-0.001635369673598001,0.0009770055986400002
38.0,-0.005843921286593799,-0.0007790691395829001,-0.0016401033629306005,0.0009703105302030002
39.0,-0.0058417393123058005,-0.0007765409673842,-0.0016449903727506997,0.0009636400084149998
40.0,-0.005839412109608101,-0.0007739456546833001,-0.0016500318082391,0.0009569946027520003
41.0,-0.005836942470557299,-0.0007712836617322001,-0.0016552286936886995,0.0009503748421710003
42.0,-0.0058343332718206,-0.0007685554822865002,-0.0016605819701060996,0.0009437812146970003
43.0,-0.0058315874720151,-0.0007657616427312,-0.001666092492963099,0.0009372141670479997
44.0,-0.00582870810881115,-0.0007629027011656998,-0.0016717610298435,0.0009306741043030002
45.0,-0.00582569829612319,-0.0007599792464917001,-0.0016775882583023004,0.0009241613895860003
46.0,-0.005822561221072839,-0.000756991897487,-0.0016835747636584002,0.0009176763438130001
47.0,-0.00581930014115911,-0.00075394130183609,-0.001689721037047601,0.000911219245481
48.0,-0.005815918381108299,-0.0007508281351914102,-0.0016960274734043005,0.000904790330466
49.0,-0.00581241932984534,-0.0007476531001945599,-0.0017024943695303006,0.0008983897918999999
50.0,-0.005808806437436119,-0.00074441692549713,-0.0017091219223006996,0.0008920177800690002
51.0,-0.005805083211867178,-0.0007411203647791832,-0.0017159102269914007,0.0008856744023550002
52.0,-0.00580125321592965,-0.00073776419575701,-0.0017228592755859997,0.0008793597232290001
53.0,-0.005797320063995789,-0.0007343492191806803,-0.0017299689552916005,0.0008730737642840001
54.0,-0.00579328741874091,-0.0007308762578529702,-0.0017372390470894003,0.0008668165043160001
55.0,-0.0057891589879514,-0.0007273461556056899,-0.0017446692244618,0.0008605878794459999
56.0,-0.0057849385212315205,-0.0007237597763199999,-0.001752259052065099,0.000854387783296
57.0,-0.0057806298066395995,-0.0007201180029127997,-0.0017600079847453006,0.0008482160672070001
58.0,-0.005776236667431511,-0.0007164217363423,-0.0017679153664502997,0.0008420725405040002
59.0,-0.0057717629587351,-0.0007126718946033999,-0.0017759804294551003,0.0008359569708289999
60.0,-0.005767212564151101,-0.0007088694117464001,-0.0017842022935250005,0.0008298690844770005
61.0,-0.005762589392540099,-0.0007050152368696,-0.0017925799653772004,0.000823808566845
62.0,-0.0057578973745145,-0.0007011103331362001,-0.0018011123380918994,0.0008177750628740002
63.0,-0.0057531404591796,-0.0006971556767942,-0.0018097981907444001,0.0008117681775740001
64.0,-0.0057483226108135995,-0.0006931522561994002,-0.0018186361883061,0.0008057874765969999
65.0,-0.0057434478054954,-0.0006891010708299999,-0.0018276248813780995,0.0007998324868269998
66.0,-0.0057385200277476,-0.0006850031303216998,-0.0018367627063038,0.0007939026970849997
67.0,-0.005733543267298401,-0.0006808594535075999,-0.0018460479853090006,0.0007879975588090001
68.0,-0.005728521515744399,-0.0006766710674601998,-0.0018554789268688005,0.0007821164868410003
69.0,-0.005723458763254101,-0.0006724390065294999,-0.0018650536260883008,0.000776258860234
70.0,-0.0057183589953057,-0.0006681643114058,-0.001874770065324501,0.0007704240231110003
71.0,-0.005713226189529999,-0.0006638480281683001,-0.0018846261150053997,0.0007646112855779999
